Dates,MISC MK Equity,PBK MK Equity,HAP MK Equity,KLK MK Equity,HLBK MK Equity,PTG MK Equity,TOPG MK Equity,GENM MK Equity,DIGI MK Equity,CIMB MK Equity,SUCB MK Equity,AXIATA MK Equity,PEP MK Equity,MAXIS MK Equity,HART MK Equity,SIME MK Equity,PCHEM MK Equity,NESZ MK Equity,DLG MK Equity,MAY MK Equity,TNB MK Equity,PETD MK Equity,T MK Equity,GENT MK Equity,IOI MK Equity,HLFG MK Equity,RHBBANK MK Equity,SDPL MK Equity,IHH MK Equity,PMAH MK Equity,MRDIY MK Equity,KLCCSS MK Equity,AMM MK Equity,MAHB MK Equity,IJM MK Equity,ROTH MK Equity,YTL MK Equity,WPRTS MK Equity,ASTRO MK Equity,SAPE MK Equity,UMWH MK Equity,FGV MK Equity,IOIPG MK Equity,UEMS MK Equity,BAB MK Equity,YTLP MK Equity,MMHE MK Equity,AAGB MK Equity,GAM MK Equity
2012-01-27,-0.07243842350453135,0.1407031486926271,0.4872561823550428,0.5030203733105503,0.10243941709477217,0.4915501446863113,0.846091340854494,0.35256980583293396,1.401026481042424,0.0010195231161885792,3.0048344533339497,0.07933848289464727,0.01884568814171139,0.22625435653011403,0.3138453454596546,0.42918596365896894,0.24183072611951656,0.6456016487670955,0.6914663849683318,0.0807044490767445,0.4050197205904962,0.10980621590861356,0.6222185392359652,0.5438347884734073,0.4292244934526065,0.1608848392574739,-0.0031175861414662314,,,0.2575270859487492,,0.08188437394813423,-1.721890666614979e-05,0.002413260055860884,0.062079816584464556,0.5853334541081484,0.18750510122313993,,,,0.0006227889520817945,,,1.0521729614176747,0.715362122389172,0.05422958301424759,-0.031201465585152806,0.23470761191411124,0.5615566960763128
2012-01-30,-0.06526628076281908,0.16283982728230337,0.4834023238454763,0.55920657961228,0.14541207324851577,0.5346993236746165,0.8814126082809235,0.33153090884291914,1.4212450230481444,0.0006431480906653421,2.9665071976300097,0.07169948693448296,0.02412385541828066,0.2390853155101157,0.34735732350044246,0.44692341541998853,0.2804038881187938,0.6640517031212265,0.7572691241392213,0.09324391830309123,0.40887185623053746,0.1405362386690551,0.6508240111031196,0.5467839024967089,0.4281708082638032,0.16824289305335408,-0.001456802319999262,,,0.2922426549714825,,0.09473311133363105,2.663469296509089e-08,0.004240721339692159,0.08671656216079945,0.5846068382864488,0.18653723135360936,,,,0.0022495359053348457,,,1.1056296930648353,0.7138622462631851,0.06574979734756664,-0.02704260965954717,0.2305355624318455,0.5895042366526613
2012-01-31,-0.05958762305941768,0.18582282092593252,0.4799853639602949,0.6143876184232286,0.1907211774522685,0.5768504892453242,0.9044994834614498,0.3102612989403316,1.4288750453296986,0.00036030023696585636,2.8619509507854977,0.0646422438470952,0.028962853626554343,0.2503195647181512,0.38517154899015144,0.4510286484196849,0.32359923719771594,0.6796564345109497,0.7936482909649467,0.10696465021443448,0.4023778420829971,0.17042112397766568,0.6731044170510225,0.5376768096697125,0.4205223414049445,0.17388527434860812,-0.00066574893769135,,,0.308237016406116,,0.10758132344991844,9.565131181932075e-05,0.005629228560718263,0.10443454705381361,0.5874985584970688,0.17769043667481058,,,,0.0047276895868159675,,,1.1373148121769538,0.6916953726313732,0.07294724197222863,-0.024844478428583647,0.22550779215091635,0.6084593223020232
2012-02-02,-0.05532810626753616,0.2088091157805351,0.48892439319701575,0.6626323198330138,0.22164238024249658,0.6432627359232308,0.9349140007146219,0.3055353258002703,1.4661609248823393,0.00022499619421413283,2.749744259620256,0.055621442572447576,0.03207344822654278,0.2633397203718077,0.43550637511879237,0.4410404056328854,0.3618381537810668,0.6930913288893776,0.8355024818797339,0.1219832759525811,0.39264392398611586,0.21065602206222372,0.6922258946061354,0.5387674430524156,0.4132240201726768,0.18128858592859,-0.0001407185002140664,,,0.3203270783351496,,0.123532691587333,0.0006496817786512165,0.008551446258141502,0.11799586252288635,0.58528449232992,0.17110461243621491,,,,0.008045935208786178,,,1.1557710969195953,0.6762656975684022,0.07740161462512422,-0.023638073590926973,0.21344335930601813,0.6221762325707493
2012-02-03,-0.04909659568636993,0.23305889290787546,0.4842384078261256,0.7036848270614587,0.24452443317961814,0.7071767753255692,0.9605600232808484,0.2995347929530622,1.486975598455722,4.713786880937007e-05,2.6177970910945154,0.04281288615035071,0.03497864025365745,0.27626017526103996,0.490668963250498,0.42912563531577924,0.3916574701375788,0.6974524319638377,0.8720125107981194,0.13497232853851718,0.38247433782375057,0.2571478487976345,0.7000292000408248,0.5335358380670985,0.3987109116296923,0.17977400795582812,-2.0895069258514406e-05,,,0.32474760751645215,,0.13704880644104306,0.0016007524015094726,0.010587955729524886,0.13114636482119293,0.581697934356474,0.163864123854566,,,,0.012932983205231107,,,1.1341277294561056,0.665518011349581,0.0810585720143052,-0.02275404029343668,0.20727148443068732,0.6197522950238439
2012-02-08,-0.04166077700245417,0.2514211069764435,0.4838985556511215,0.7489446886633037,0.2755737798931919,0.7645398002953417,0.9935199016958467,0.2848308682960952,1.5393574469306524,6.521964840832997e-06,2.4758388275010663,0.030804372447526426,0.03965550882100018,0.29038333328206106,0.5479475848431803,0.42710225651140804,0.41107773385544,0.7003991070387409,0.8683740902085617,0.15608343812045433,0.3712356515708918,0.2954566290995176,0.7063277807607544,0.5175087031623652,0.39269439744710494,0.18414060020632353,3.252813875398505e-09,,,0.327442137593388,,0.14982900945066271,0.003011750655174257,0.012588145861732136,0.13627457068791543,0.5844514733481606,0.15460581531676848,,,,0.017629695280873853,,,1.1076730095855516,0.6522825923690538,0.08559755532564998,-0.02395367762928499,0.18862851330713534,0.6322335496660872
2012-02-09,-0.03730885458016424,0.2724554993634553,0.48482396283109763,0.7926308104660276,0.3010819180990717,0.8263201636288162,1.0239644835455397,0.26010398084572134,1.5579601765595708,3.2746160581525036e-08,2.3188647034286025,0.024276179264703535,0.04546483541058682,0.2993294071802566,0.609896615490524,0.42853149560905207,0.4278462221970987,0.7018898514558924,0.8454058830074455,0.17772930090682293,0.3683649805302519,0.3232216859557154,0.7150207099306909,0.48332532302206554,0.3802004489164016,0.18785943488456533,3.0171295943772848e-05,,,0.32449146034598575,,0.15917314693877815,0.005995709932950507,0.013853760783915228,0.13883952236362304,0.5806958225914105,0.1467738819134276,,,,0.02269768777004934,,,1.0761640481107257,0.6367948682668737,0.09414676447992708,-0.023337480309290046,0.16714731264228427,0.6424519491856974
2012-02-10,-0.03508009858509751,0.29046727500649916,0.46938195796424054,0.8306941156423419,0.2948728200117711,0.8864643303242161,1.0142685648781014,0.23374332113211532,1.564909523558677,-4.727007339768438e-06,2.161930434564481,0.020337842465823895,0.05128785688814705,0.3090060954612646,0.6792851163599117,0.4263273758720367,0.4291666191341888,0.690140224243435,0.8073126333658,0.19127279559798804,0.3640865031148093,0.3447312504621353,0.7062527892073791,0.4224959023621116,0.3744548248288044,0.17780420382523784,0.0002262580481095286,,,0.305595288767604,,0.16059979291059873,0.01007543974335831,0.012375717205024096,0.13465110782312023,0.5760656427650712,0.13631851606926196,,,,0.024360426498174607,,,1.0252733923961717,0.6051812952111174,0.09638042937448439,-0.025717455402503045,0.13429115145175127,0.644244832500767
2012-02-13,-0.03639741444484844,0.30335003618377715,0.4625571656561199,0.8537914659695447,0.29386560060068173,0.932835650709667,1.011434796117091,0.21250153416796794,1.5560666965182308,-5.2754974529141477e-05,2.0209033928228575,0.017100649622855155,0.053223862563924154,0.3163173124305954,0.7576895857800636,0.4236371816161572,0.4289820412266007,0.6728931157327948,0.7716332179025905,0.18942409397829443,0.35101958601990974,0.3585482044504341,0.695936110420347,0.36388072987111536,0.3616900720831177,0.15751284137898236,0.0005009165738266763,,,0.2829395776300958,,0.16170813172426832,0.01238529474191299,0.010083094523297306,0.1274374792992171,0.5653722068466811,0.12270747075632268,,,,0.025585385359507853,,,0.9790014219583545,0.579674000774055,0.09402186857411876,-0.02652952970501044,0.10971087995888565,0.6448976744685652
2012-02-14,-0.04384149548496631,0.30511613884782496,0.45281873255542804,0.8715273760007339,0.29116102529369264,0.9819919236415966,1.0093141062168651,0.1935604764972679,1.5359874723510798,-0.00017465031594467097,1.8825705735787506,0.01444874156122602,0.05366731659223352,0.32254802177962744,0.8402060595312688,0.42160531144443014,0.4264269703074022,0.653690750883908,0.7409472373492199,0.1848476177751416,0.3410072601428572,0.37158156608274995,0.6875712298392715,0.3199634648952273,0.347375720165616,0.13951520632685185,0.00048587818774489187,,,0.2592534861645674,,0.1615531098532764,0.011694795484116352,0.00683083111049709,0.11267110527717263,0.5744900553982349,0.11147928972814804,,,,0.023591819035178024,,,0.909000915033545,0.5433911955465606,0.08969283673003649,-0.03250221935618476,0.08637379465515299,0.6447153484867347
2012-02-15,-0.050171958703259606,0.31357426289738194,0.45160368669732504,0.8958057057477451,0.2903893314674717,1.0267980975394526,1.0057037458610427,0.17991924264060613,1.5304101481071066,-0.00016256255108472098,1.7489067943667327,0.012662051250593553,0.054723417366111284,0.3295028025328513,0.9271244245706844,0.4180073570465817,0.42941244439687604,0.6325080139042982,0.7174350675021047,0.18265482703535832,0.3307138505419596,0.38246316518237355,0.6731635715271491,0.28323003128628177,0.3339068387577084,0.12303202920369541,0.0005245964674671089,,,0.23253721548862932,,0.1654215892736656,0.015120001128103631,0.0033310009639254882,0.10479913921866457,0.5802030799981985,0.10077885564186391,,,,0.0240911627671235,,,0.852102920829025,0.5108199469690061,0.08596498473187754,-0.034659511624606905,0.067078313983603,0.6409204653985402
2012-02-16,-0.056328752554202034,0.3161779890347606,0.4543479706725771,0.917836938633605,0.2873646669582805,1.0575356040338968,0.9965341767466118,0.16728108745140133,1.5159317205398115,-0.00018750936471309854,1.6087501846329233,0.009789948422622726,0.056371234205472694,0.3381834311932626,1.0277047342981718,0.41320145899684313,0.4227330613921328,0.6096529455168578,0.6872297897654328,0.17929959617386065,0.3157193042399486,0.38391908342100584,0.6547822188630421,0.24580810288179764,0.3146606290447054,0.10621598477240589,0.00047856546478024367,,,0.20622898129087855,,0.1648890237653918,0.01757880759319655,0.0017426908248826295,0.09703842389751846,0.5917178972609052,0.08809198339110065,,,,0.022761346664013474,,,0.7865753216790362,0.47448018866815533,0.07985097070139022,-0.03931195854872692,0.049408626233937214,0.6380983615691556
2012-02-17,-0.05904875827356248,0.32075806620668895,0.4594978586924839,0.9429192301963792,0.2950385072635307,1.0892611446162106,0.9929923650549811,0.15749124895715474,1.5081113711333733,-0.0002208653515654606,1.4869582917896929,0.008887173698865061,0.06095640029526486,0.3482884328626259,1.1141151082304437,0.4194504459526777,0.4203096647482589,0.5868539705701383,0.6665785826352075,0.1782430347323831,0.3051288675628115,0.383449300427923,0.6463051062432239,0.22267752769201635,0.2995205922106919,0.09691780742047745,0.0006289789263576576,,,0.19010015336475403,,0.15574312440304053,0.02208906138568695,0.0007423651045431736,0.09533116947345177,0.6034327829676095,0.07673830473969649,,,,0.0297282201268799,,,0.7469464608032294,0.4446923409895099,0.07633038361889044,-0.03800335010573021,0.03667053992589481,0.6379571211168047
2012-02-20,-0.06573245570235348,0.3282408743109167,0.45640488775919863,0.9646135394441213,0.2948374786608244,1.120907927097474,0.9804926423170324,0.14760244164391334,1.4888422603345932,-0.0002666259042594167,1.3772723262487092,0.007700366658295368,0.06812203932696319,0.3563509352798126,1.2023524073856786,0.41744812245850416,0.4128195576012442,0.5589207575380961,0.6526641576816091,0.1766861708938554,0.29553078510030684,0.3946320039664524,0.6424768497077699,0.1931179888517126,0.28473179629983236,0.08547526635131697,0.0005211179136418181,,,0.17590552348181282,,0.1572647659289424,0.02543652671827139,0.0001861679943250799,0.09140204052496499,0.6139602125258233,0.06340595568094508,,,,0.03861325007950322,,,0.6913756097520046,0.41420884030997807,0.0696937365963953,-0.0453206403172794,0.024615092909638238,0.6408451974652348
2012-02-21,-0.07472038172379741,0.33105740839468223,0.451946128618205,0.9648389657440867,0.2938953064745935,1.1411805907864507,0.937353842045331,0.13663708425362953,1.4549317403979078,-0.0004295919554655941,1.2810018056570487,0.005872303027165919,0.07260794040932796,0.36833393140231396,1.2887271226869577,0.41427000923463686,0.40375907945830114,0.5418746560085885,0.6289320925806297,0.17404395335701586,0.27809538716646787,0.3986085818164741,0.6318473345605676,0.1667952726773253,0.26929563699510173,0.07745546236959716,0.00020278379079591218,,,0.1619447640617625,,0.16374892884613682,0.025975914428398895,7.334812931540983e-07,0.08299776876927249,0.6237148414061188,0.05380503496198531,,,,0.044018269815585674,,,0.6363199093363999,0.383732663630001,0.06057215578171877,-0.06614956440243239,0.01395511789332745,0.6320915402815398
2012-02-22,-0.08260684279394218,0.33554434087852786,0.4475724536107225,0.9550811269815321,0.2961106789774551,1.1562743309222148,0.9347453539008651,0.12603369168385734,1.4175649763813183,-0.0006466831974026449,1.248326134967928,0.005137573051434566,0.07587486278048793,0.38099362731929554,1.3920718712325943,0.4109627237646631,0.39502520280436554,0.5231695825177965,0.6248078646080868,0.17251060300870866,0.2611290452174715,0.466522350674365,0.6283577413851764,0.14351481142982153,0.2530330563790947,0.07042026323085698,5.6705479488918134e-05,,,0.14456207893380105,,0.1653484116629543,0.02521777798532672,-3.567314775203178e-05,0.07034674843720484,0.6278216620135229,0.04233170069305369,,,,0.05140622178939388,,,0.5905552276957484,0.3546778433378938,0.05328216225449178,-0.09154985409786948,0.007132883019015929,0.6180310905406137
2012-02-23,-0.09102836408787571,0.34192988749267467,0.4420357899522899,0.9284355407982751,0.2968594644102459,1.1801656695253864,0.9352842039291502,0.11267312635960092,1.3795424183228373,-0.000897783629093051,1.2114877149061543,0.004942887902275382,0.06948668249003456,0.3954680064186489,1.4889893619465733,0.4116667580337707,0.3893297111689883,0.5042148904950039,0.6143840185016733,0.17259848340585898,0.24885070980196689,0.47193631477369763,0.6163626783364707,0.12574293736783088,0.23522179182860495,0.06222829345917034,3.1175904650671626e-05,,,0.12950536151257416,,0.17029570013121872,0.026376481935481012,-0.0004166461947048853,0.06098270862682134,0.6271261371732385,0.03016036383037535,,,,0.05855281612441962,,,0.541103058188354,0.3258451783783901,0.04660273788026629,-0.11359657638935636,0.0025284336183018586,0.6147869624701598
2012-02-24,-0.10207255311803036,0.3475646953995251,0.4352143865694822,0.9006457248749041,0.29525371839544734,1.1910551890869663,0.9077565707628605,0.09979463004455685,1.3363660724543989,-0.0008692690600904977,1.1485035338080696,0.00529135624775305,0.06300863367743936,0.407717268498704,1.602688785026942,0.4124518442068813,0.38809321201456065,0.49080629674762055,0.6001627519938693,0.17745205261605418,0.244972753950732,0.4729183167530949,0.6267217813327822,0.1055490023681285,0.21674724847098034,0.053826316084845956,4.801947703146983e-06,,,0.1125448619706145,,0.17380783266863573,0.02782800651696452,-0.0009602810997955233,0.05641780289567756,0.6224437846576645,0.019730694541525526,,,,0.06647373828391427,,,0.4884830612915318,0.2997984878464327,0.03986873980400055,-0.1386419577324597,0.0003585915105161825,0.6203787133663734
2012-02-27,-0.11657347596850788,0.35458294457945744,0.42713819149138305,0.8792286922430482,0.2954112572035637,1.207228423090338,0.8860970330872618,0.08695397051665431,1.2942425673042448,-0.0010303361097291413,1.040934765236523,0.005827329231122007,0.05793240592084136,0.4200006016868189,1.7379731199109199,0.4090330199591071,0.3818316869597777,0.4793020087303389,0.5815820157880713,0.18075174725280818,0.24462710362328335,0.47031042924077926,0.6362426826068935,0.08316227120821777,0.20877447428687748,0.047501220804310275,4.086876666618096e-11,,,0.09690387704677365,,0.19158769636082829,0.029769445940111692,-0.0022350723153926927,0.05096997408984369,0.6169906099962299,0.014557755260978187,,,,0.07311844240966307,,,0.4378463441040854,0.2763216787314123,0.03352683873736384,-0.1672448781201448,-4.328102806440513e-08,0.6168881550071372
2012-02-28,-0.13149987465008484,0.36045909096972734,0.41108760866605754,0.86526307118531,0.2980891045615056,1.2203294833122849,0.8612083384787271,0.07342393652835012,1.2536027194432207,-0.0007828921766181812,0.9216979902388788,0.007894435564578696,0.05338361735615602,0.4271702703667694,1.8615517382166313,0.40412776219766267,0.3751769317517792,0.46403769139664486,0.5671897996385307,0.18775747898478073,0.24158411940918498,0.4693698423445835,0.6511550637787449,0.06345290384643204,0.20030169979198645,0.04153789768800633,-1.423405268469853e-06,,,0.09011833953721764,,0.2120035476654001,0.0361642567067016,-0.004550141055128765,0.04784830393600333,0.6134525139595783,0.011971014227975233,,,,0.08335646515334053,,,0.3857854782409532,0.2528454284351703,0.028396641902239162,-0.19208389548730548,-0.0004215185150946696,0.6124002336205809
2012-02-29,-0.14918628333322168,0.36373083860176114,0.3897864323142092,0.8437324643496532,0.32605759484870633,1.2210382395148347,0.8291477272438218,0.05951058123569461,1.2104517457909088,-0.0006321648382400842,0.8190278736434567,0.009155577151324173,0.04931591253897178,0.4335551710160382,1.9818690823209546,0.40141951335998055,0.36445368778277837,0.441701376956461,0.5481745614280721,0.19374199578275855,0.23549833852331728,0.46866727744572384,0.6652234412446181,0.04914674264862047,0.19284768207493075,0.0347182101692894,-2.401513819270079e-06,,,0.080656165712826,,0.22718324465690473,0.042876911463068476,-0.008161037642901837,0.04191609461743658,0.6060302260140992,0.011405801612444985,,,,0.09234739858953411,,,0.3403096055328059,0.22949309184282363,0.02186563609275675,-0.21262551992502293,-0.002640524202218901,0.6029209700914726
2012-03-01,-0.16463572117367825,0.3706457694446095,0.37758076001066,0.8187779515752672,0.34946050286944796,1.2464325310311943,0.8013840582647179,0.05351321966858967,1.1711014677949063,-0.00037831592374996476,0.7538266367972295,0.01069301589065355,0.047102313751847015,0.43801063376891947,2.100142809937381,0.4038683332207656,0.3569918359802843,0.42781447102201164,0.537014438391862,0.20052913922748553,0.23355717087649014,0.4783489434232062,0.6801715728835832,0.03914325611972779,0.18889763007884844,0.031073440917844888,4.153450064403478e-05,,,0.07487850242658545,,0.2474991046965892,0.053548644025564016,-0.013366351298749777,0.04020052363150024,0.5978669538529772,0.016767170879248283,,,,0.10190315443437994,,,0.3139456768664464,0.21059959877456405,0.01754416758808655,-0.21964037239657744,-0.008290455296602465,0.5990306441551049
2012-03-02,-0.16696660610726255,0.37764176952423945,0.37244039129916456,0.8013137183578162,0.37519096913739736,1.271458936047551,0.7659841060392683,0.053355698815415756,1.139929784493557,-0.00013601405447548787,0.6807113793956506,0.012946701098310757,0.051621251374545374,0.4457337694106912,2.216786515561832,0.41215276766461867,0.3502120977771596,0.41468324447926463,0.5310389023695604,0.20924515437389604,0.22646939131493857,0.4840616177576159,0.695767763487054,0.03060540472266764,0.19305239655726328,0.0310172461254453,0.00026762202501886797,,,0.07194340577156774,,0.2632940176458788,0.06531664229740528,-0.019030722948848586,0.040909334503903605,0.5989180952558494,0.024961125807090603,,,,0.116307934121334,,,0.29305693388569765,0.19298675281641187,0.013889070415553222,-0.22396007702985232,-0.017790506222444775,0.600840941017345
2012-03-05,-0.16446879208268003,0.38645517756179726,0.39788062943885616,0.809682571350663,0.40503428420746795,1.304236520970715,0.7219220186025805,0.04887490879664089,1.1256986223725658,-9.636675183780248e-06,0.620015223358032,0.016378402782150147,0.053339577595897456,0.4550121375350548,2.322804581385298,0.4190354194628069,0.35318479773335915,0.3984012119181368,0.5311634675464048,0.2172265496283557,0.21796910919345328,0.49764731138878276,0.7179444791529485,0.023143509579957127,0.19752308842535324,0.040098202705197754,0.001210683874702927,,,0.06684854720230121,,0.2802261634520466,0.08064265327505112,-0.024874431305344852,0.039821379531064446,0.6014388002663674,0.038476321492853,,,,0.13194054196465632,,,0.27585332507845023,0.17479806441897297,0.01733687911436759,-0.22637243177164143,-0.02881110834010487,0.5936819672719418
2012-03-06,-0.16538190833973737,0.39323441083579275,0.43430945054954523,0.7840399068872289,0.4267754311153058,1.3363875274909254,0.6718253129265586,0.041418227991750885,1.1096382706600838,4.561098168922716e-06,0.551817164205653,0.018810021030652154,0.05007532038895042,0.4627563246605834,2.4114063169639404,0.43383815080997656,0.3581440091575831,0.3796393013771899,0.5301496812109237,0.22390787232860546,0.21908830562983073,0.5070152320168562,0.7315146264663981,0.019127856299672806,0.2025964952091015,0.044041095593515864,0.0022767668653744023,,,0.06876969431175803,,0.2863949835169067,0.09602836233551458,-0.029278181458949976,0.037657041553474435,0.6008372404051713,0.055452881463058656,,,,0.14691825320022747,,,0.2607130891836858,0.1676068998171162,0.019079037901005357,-0.22681430820815146,-0.036565639476766124,0.5877161866194308
2012-03-07,-0.16554067351329005,0.4008853013237588,0.4663028873634087,0.7535617285766307,0.4460331647887586,1.355421587627861,0.619739568432153,0.03274091220805678,1.0855840871155666,4.592674625810762e-05,0.476048217410432,0.021039053674794576,0.0435046009947294,0.4757553768265933,2.5085724180429456,0.44169276808587055,0.358926478397551,0.3605048101825491,0.5242041612347776,0.22863614710262317,0.2118497266612801,0.5099954117140452,0.7406825252787513,0.015020283812497785,0.19923093141904555,0.044901166218318134,0.003018942548293689,,,0.06718520582459456,,0.30705984585996043,0.10919603479702795,-0.034593699826589504,0.033646494062531174,0.5983465345003219,0.0719785973648759,,,,0.16274779153267943,,,0.2400414448368392,0.1603173333618291,0.020921596347047353,-0.22611630860759316,-0.04604566293963358,0.567120051546583
2012-03-08,-0.16895351375479056,0.40692385905861456,0.4904173650357062,0.7129420002507676,0.4703813204420238,1.3665016449225373,0.5679750485282804,0.02558985405761005,1.0563264612123349,0.0001634822368233982,0.409807206189245,0.0239100005843498,0.03693338359587384,0.48419778151070325,2.6074742073026607,0.4436792205408336,0.36178864810231415,0.34238581022404857,0.508183579057874,0.23202999115207446,0.20880982301352877,0.5118641911240057,0.7481841035272223,0.011848615153180862,0.19282043592429737,0.04307495919142647,0.004092923976995849,,,0.0685674456546301,,0.3245412866582614,0.1168445311006539,-0.044602283915819725,0.030761027700511322,0.5862807134621741,0.08770777075784657,,,,0.17232998427355425,,,0.21909170278885273,0.15797475884217158,0.022254222397149456,-0.22553205946353902,-0.04751985718990655,0.5480778639828455
